"Date","Season","Plot.Type","Sample","Sample.Type","Wet.Mass","Avg..Soil.moisture","Calc..dry.mass","Avg..Temp","Day","rain","Plot","Plot.pair","Acari other","Annelida","Araneae","Blattodea","Chilopoda","Coleoptera","Dermaptera","Diplopoda","Diplura","Diptera","Entomobryomorpha","Gastropoda","Hemiptera","Hymenoptera","Isopoda","Ixodida","Lepidoptera","Neuroptera","Opiliones","Oribatida","Orthoptera","Palpigradi","Phthiraptora","Poduromorpha","Protura","Pseudoscorpiones","Psocoptera","Schizomida","Symphyla","Symphypleona","Tetramerocerata","Thysanoptera","Trichoptera","Unknown","Zoraptera","Decomposers","Fungivores","Herbivores","Predators"
2020-05-01,"Wet","C","10S","Soil",1119.1,34.26666667,735.62173329603,26.66666667,139,257.1,"10","E",55.7351667905395,0,0,0,0,6.79697155982189,1.35939431196438,0,9.51576018375065,1.35939431196438,57.0945611025039,0,1.35939431196438,21.7503089914301,0,0,0,0,0,13.5939431196438,0,0,0,5.43757724785751,0,1.35939431196438,0,0,1.35939431196438,54.3757724785751,4.07818293589314,0,0,0,0,0,120.98609376483,1.35939431196438,10.875154495715
2020-02-14,"Dry","W","1S","Soil",1142.4,28.33333333,818.72000003808,29.7,62,0.5,"1","A",189.319914003311,0,3.66425640006408,0,0,6.1070940001068,0,3.66425640006408,1.22141880002136,0,25.6497948004486,0,61.070940001068,14.6570256002563,0,0,0,0,0,90.3849912015807,0,0,0,0,0,0,0,0,8.54993160014952,7.32851280012816,2.44283760004272,0,0,3.66425640006408,0,3.66425640006408,35.4211452006194,61.070940001068,4.88567520008544
2020-02-14,"Dry","C","2S","Soil",1199.3,29.9,840.7093,27.16666667,62,0.5,"2","A",153.441861532875,0,0,1.18947179482849,1.18947179482849,1.18947179482849,0,0,4.75788717931394,0,27.3578512810552,0,7.13683076897092,3.56841538448546,0,0,0,0,0,35.6841538448546,0,0,0,2.37894358965697,36.8736256396831,0,0,0,0,2.37894358965697,4.75788717931394,0,0,2.37894358965697,0,1.18947179482849,73.7472512793661,7.13683076897092,5.94735897414243
2020-02-14,"Dry","W","3S","Soil",1298.5,34.26666667,853.54733329005,30,62,0.5,"3","B",89.0401703992834,3.51474356839277,1.17158118946426,3.51474356839277,0,4.68632475785702,0,4.68632475785702,1.17158118946426,1.17158118946426,32.8042733049991,0,44.5200851996417,41.0053416312489,0,0,0,0,0,118.32970013589,0,0,0,2.34316237892851,0,0,0,0,8.20106832624979,8.20106832624979,4.68632475785702,0,0,8.20106832624979,0,11.7158118946426,48.0348287680345,44.5200851996417,2.34316237892851
2020-02-14,"Dry","C","4S","Soil",1473.1,36.2,939.8378,26.73333333,62,0.5,"4","B",69.1608700990745,0,0,1.06401338613961,0,17.0242141782337,0,2.12802677227922,3.19204015841883,0,32.9844149703279,0,8.51210708911687,110.657392158519,0,0,0,0,0,43.6245488317239,0,0,0,1.06401338613961,5.32006693069804,0,0,0,0,5.32006693069804,6.38408031683765,0,0,8.51210708911687,0,3.19204015841883,51.0726425347012,8.51210708911687,3.19204015841883
2020-02-14,"Dry","W","5S","Soil",1596.7,18.53333333,1300.77826671989,29.7,62,0.5,"5","C",45.3574613825441,0.768770531907526,0.768770531907526,0,0,0,0,0,0,1.53754106381505,12.3003285105204,0,0.768770531907526,17.6817222338731,0,0,0,0,0,68.4205773397698,0,0,0,0,1.53754106381505,0,0,0,3.07508212763011,1.53754106381505,0,0.768770531907526,0,3.84385265953763,0,0.768770531907526,15.3754106381505,1.53754106381505,0.768770531907526
2020-02-14,"Dry","C","6S","Soil",1059.8,30.66666667,734.79466663134,26.16666667,62,0.5,"6","C",149.70168537599,1.360924412509,0,0,0,4.08277323752699,0,23.1357150126529,10.887395300072,4.08277323752699,43.5495812002879,0,24.4966394251619,38.1058835502519,0,0,0,0,0,92.5428600506117,0,0,0,5.44369765003598,48.9932788503239,1.360924412509,0,0,6.80462206254498,6.80462206254498,2.72184882501799,0,0,6.80462206254498,0,24.4966394251619,107.513028588211,24.4966394251619,12.248319712581
2020-02-14,"Dry","W","7S","Soil",1282.2,24.6,966.7788,28.4,62,0.5,"7","D",144.810788155471,0,2.06872554507815,5.17181386269538,0,2.06872554507815,0,0,0,0,21.7216182233206,0,8.2749021803126,35.1683342663286,0,0,0,0,0,139.638974292775,0,0,0,3.10308831761723,1.03436277253908,0,0,0,1.03436277253908,5.17181386269538,1.03436277253908,0,0,1.03436277253908,0,5.17181386269538,32.0652459487113,8.2749021803126,2.06872554507815
2020-02-14,"Dry","C","8S","Soil",1504.8,47.86666667,784.50239994984,25.83333333,62,0.5,"8","D",49.7130410340282,0,2.54938671969375,1.27469335984688,0,12.7469335984688,0,0,1.27469335984688,0,16.5710136780094,0,5.09877343938751,11.4722402386219,0,0,0,0,0,8.92285351892814,0,0,0,2.54938671969375,0,0,0,0,1.27469335984688,6.37346679923438,2.54938671969375,0,0,6.37346679923438,0,1.27469335984688,28.0432539166313,5.09877343938751,3.82408007954063
2020-02-14,"Dry","W","9S","Soil",1718.3,30.73333333,1190.20913339061,30.4,62,0.5,"9","E",21.0047119440104,0.840188477760415,1.68037695552083,0,0.840188477760415,2.52056543328125,0,0,2.52056543328125,2.52056543328125,12.6028271664062,0,5.88131934432291,2.52056543328125,0.840188477760415,0,0,0,0,27.7262197660937,0,0,0,0,0,0,0,0.840188477760415,1.68037695552083,10.082261733125,2.52056543328125,0,0,2.52056543328125,0,1.68037695552083,25.2056543328125,5.88131934432291,5.88131934432291
2020-02-14,"Dry","C","10S","Soil",1262.7,25.33333333,942.81600004209,26.56666667,62,0.5,"10","E",146.370023412669,0,0,0,2.12130468714014,21.2130468714014,0,2.12130468714014,11.6671757792707,1.06065234357007,54.0932695220735,0,66.8210976449143,28.6376132763918,0,0,0,0,0,73.1850117063347,0,0,0,0,32.8802226506721,0,0,0,1.06065234357007,14.849132809981,22.2736992149714,0,0,29.6982656199619,0,2.12130468714014,124.096324197698,66.8210976449143,13.7884804664109
2020-09-02,"Wet","W","1S","Soil",1554.1,42.16666667,898.78783328153,29.03333333,263,237,"1","A",57.855700838923,0,2.2252192630355,0,0,4.450438526071,0,0,2.2252192630355,0,68.9817971541005,0,13.351315578213,18.9143637358018,0,0,0,0,0,143.52664246579,0,0,0,2.2252192630355,0,0,0,0,14.4639252097307,24.4774118933905,1.11260963151775,0,0,0,0,0,96.7970379420443,13.351315578213,4.450438526071
2020-09-02,"Wet","C","2S","Soil",1867.2,49.66666667,939.82399993776,25.93333333,263,237,"2","A",30.8568412829642,0,0,0,0,4.25611603902954,0,1.06402900975739,4.25611603902954,0,18.0884931658756,0,6.38417405854431,59.5856245464136,1.06402900975739,0,0,0,0,7.4482030683017,0,0,0,0,0,0,0,0,1.06402900975739,10.6402900975739,0,0,0,0,0,2.12805801951477,28.7287832634494,6.38417405854431,4.25611603902954
2020-09-02,"Wet","W","3S","Soil",1680.2,43.66666667,946.51266661066,29.86666667,263,237,"3","B",32.7518068099469,0,10.5650989709506,2.11301979419012,0,5.2825494854753,0,2.11301979419012,1.05650989709506,0,45.4299255750876,0,1.05650989709506,44.3734156779926,0,0,0,0,1.05650989709506,31.6952969128518,0,0,0,0,0,0,0,0,5.2825494854753,33.8083167070419,0,0,0,0,0,4.22603958838024,79.2382422821296,1.05650989709506,12.6781187651407
2020-09-02,"Wet","C","4S","Soil",1673.1,51.26666667,815.35739994423,25.7,263,237,"4","B",23.302664575436,0,0,0,1.2264560302861,15.9439283937194,0,1.2264560302861,3.67936809085831,2.45291206057221,41.6995050297276,0,9.81164824228884,22.0762085451499,2.45291206057221,0,0,0,0,58.869889453733,0,0,0,1.2264560302861,0,1.2264560302861,0,0,9.81164824228884,28.2084886965804,2.45291206057221,0,0,0,0,3.67936809085831,73.5873618171663,9.81164824228884,6.13228015143052
2020-09-02,"Wet","W","5S","Soil",1698.1,45.83333333,919.80416672327,25.76666667,263,237,"5","C",41.3131418347147,0,1.08718794301881,0,0,4.34875177207523,0,0,2.17437588603761,1.08718794301881,15.2206312022633,0,0,11.9590673732069,0,0,0,0,0,30.4412624045266,0,0,0,0,0,0,0,0,11.9590673732069,15.2206312022633,3.26156382905642,0,0,0,0,0,33.702826233583,0,3.26156382905642
2020-09-02,"Wet","C","6S","Soil",1449,46.53333333,774.7320000483,26.03333333,263,237,"6","C",30.9784544829744,0,1.2907689367906,2.5815378735812,2.5815378735812,21.9430719254402,0,61.9569089659488,2.5815378735812,0,42.5953749140898,0,5.1630757471624,113.587666437573,0,0,0,0,0,89.0630566385515,0,0,0,0,0,1.2907689367906,0,0,7.74461362074361,60.6661400291582,0,0,0,0,0,64.53844683953,103.261514943248,5.1630757471624,7.74461362074361
2020-09-02,"Wet","W","7S","Soil",1317,45.96666667,711.6189999561,28.1,263,237,"7","D",64.641331952685,2.810492693595,4.2157390403925,0,0,0,0,4.2157390403925,7.0262317339875,0,39.34689771033,0,5.62098538719,12.6472171211775,0,0,0,0,0,167.224315268903,0,0,0,0,0,0,0,0,5.62098538719,14.052463467975,1.4052463467975,0,0,2.810492693595,0,7.0262317339875,54.8046075251025,5.62098538719,11.24197077438
2020-09-02,"Wet","C","8S","Soil",1781.9,53.53333333,827.98953339273,25.43333333,263,237,"8","D",33.8168525938589,0,0,0,0,9.6619578839597,0,1.20774473549496,2.41548947098992,1.20774473549496,31.401363122869,0,8.45421314846473,51.9330236262834,0,0,0,0,0,9.6619578839597,0,0,0,0,0,0,0,0,2.41548947098992,24.1548947098992,1.20774473549496,0,0,0,0,1.20774473549496,56.7640025682632,8.45421314846473,2.41548947098992
2020-09-02,"Wet","W","9S","Soil",1697,50.06666667,847.3686666101,26.63333333,263,237,"9","E",57.8260701992022,0,0,5.90061940808186,0,12.9813626977801,0,0,3.54037164484911,1.18012388161637,135.714246385883,0,24.7826015139438,48.3850791462712,0,0,0,0,0,63.7266896072841,0,0,0,0,0,0,0,0,16.5217343426292,20.0621059874783,0,0,0,0,0,5.90061940808186,155.776352373361,24.7826015139438,3.54037164484911
2020-09-02,"Wet","C","10S","Soil",1860.4,47.2,982.2912,25.7,263,237,"10","E",31.5588697119551,0,1.01802805522436,5.09014027612178,0,24.4326733253846,0,1.01802805522436,9.16225249701921,3.05408416567307,44.7932344298717,0,1.01802805522436,20.3605611044871,0,0,0,0,0,18.3245049940384,0,1.01802805522436,0,4.07211222089743,0,0,0,0,1.01802805522436,39.7030941537499,0,0,0,0,0,6.10816833134614,88.5684408045191,1.01802805522436,11.1983086074679
2020-10-01,"Wet","W","1S","Soil",1394.3,51,683.207,29.56666667,292,143.3,"1","A",27.8100195109242,0,8.78211142450238,0,0,14.6368523741706,0,4.39105571225119,11.7094818993365,0,79.0390028205214,0,71.7205766334361,90.748484719858,0,0,0,0,0,77.5753175831044,0,0,0,4.39105571225119,0,0,0,0,2.92737047483413,10.2457966619194,0,0,0,0,0,4.39105571225119,93.6758551946921,71.7205766334361,20.4915933238389
2020-10-01,"Wet","C","2S","Soil",1778.4,45.56666667,968.04239994072,24.9,292,143.3,"2","A",16.5282016582949,0,1.03301260364343,0,1.03301260364343,2.06602520728686,0,0,1.03301260364343,1.03301260364343,12.3961512437212,0,3.0990378109303,3.0990378109303,0,0,0,0,0,5.16506301821716,0,0,0,0,0,0,0,0,0,9.29711343279089,1.03301260364343,0,0,0,0,0,22.7262772801555,3.0990378109303,3.0990378109303
2020-10-01,"Wet","W","3S","Soil",1850.7,51.2,903.1416,25.96666667,292,143.3,"3","B",15.501445177589,0,4.428984336454,3.3217382523405,0,11.072460841135,0,2.214492168227,4.428984336454,1.1072460841135,36.5391207757455,0,12.1797069252485,47.6115816168804,1.1072460841135,0,0,0,0,3.3217382523405,0,0,0,1.1072460841135,0,0,0,0,4.428984336454,15.501445177589,0,0,0,0,0,6.64347650468099,53.1478120374479,12.1797069252485,8.85796867290799
2020-10-01,"Wet","C","4S","Soil",1774.1,51.56666667,859.25576660753,25,292,143.3,"4","B",27.9311480151662,0,1.16379783396526,0,1.16379783396526,12.8017761736178,0,0,3.49139350189577,0,33.7501371849925,0,0,76.810657041707,1.16379783396526,0,0,0,0,46.5519133586103,0,0,0,2.32759566793051,0,0,1.16379783396526,0,3.49139350189577,39.5691263548187,4.65519133586103,0,0,0,0,1.16379783396526,80.3020505436027,1.16379783396526,5.81898916982628
2020-10-01,"Wet","W","5S","Soil",1676.4,50.73333333,825.90640005588,24.96666667,292,143.3,"5","C",8.47553669462591,0,0,2.42158191275026,0,7.26474573825078,0,1.21079095637513,3.63237286912539,0,15.7402824328767,0,0,20.5834462583772,0,0,0,0,0,9.68632765100104,0,0,0,0,0,0,0,0,4.84316382550052,13.3187005201264,0,0,0,0,0,3.63237286912539,29.0589829530031,0,3.63237286912539
2020-10-01,"Wet","C","6S","Soil",1583.5,50.33333333,786.47166671945,25.13333333,292,143.3,"6","C",13.986517843527,0,2.54300324427763,1.27150162213882,1.27150162213882,12.7150162213882,0,3.81450486641645,0,0,15.2580194656658,0,2.54300324427763,36.8735470420257,0,0,0,0,0,15.2580194656658,0,0,0,0,0,0,0,0,7.6290097328329,20.3440259542211,1.27150162213882,0,0,0,0,5.08600648855527,36.8735470420257,2.54300324427763,3.81450486641645
2020-10-01,"Wet","W","7S","Soil",1710.4,47.43333333,899.10026672368,29.36666667,292,143.3,"7","D",77.8556103148316,0,0,0,0,2.22444600899519,0,0,3.33666901349278,0,44.4889201799038,0,2.22444600899519,18.9077910764591,0,0,0,0,0,63.3967112563629,0,0,0,2.22444600899519,0,0,3.33666901349278,1.11222300449759,5.56111502248797,4.44889201799038,3.33666901349278,0,0,0,0,0,54.4989272203821,5.56111502248797,4.44889201799038
2020-10-01,"Wet","C","8S","Soil",1772.9,54.16666667,812.57916660757,24.83333333,292,143.3,"8","D",28.3049343930666,0,1.23064932143768,0,0,12.3064932143768,0,1.23064932143768,0,1.23064932143768,19.6903891430028,0,8.61454525006375,2.46129864287536,2.46129864287536,0,0,0,0,6.15324660718839,0,0,0,1.23064932143768,0,1.23064932143768,0,0,0,6.15324660718839,0,0,0,0,0,3.69194796431303,27.0742850716289,8.61454525006375,2.46129864287536
2020-10-01,"Wet","W","9S","Soil",1757.2,50.3,873.3284,26.56666667,292,143.3,"9","E",58.3972764426303,0,4.58017854452002,0,0,9.16035708904004,0,0,2.29008927226001,2.29008927226001,53.8170978981103,0,2.29008927226001,52.6720532619803,1.14504463613001,0,0,0,0,65.2675442594103,0,0,0,0,0,0,0,0,4.58017854452002,12.5954909974301,3.43513390839002,0,0,0,0,1.14504463613001,69.8477228039303,2.29008927226001,6.87026781678003
2020-10-01,"Wet","C","10S","Soil",1612.4,50.16666667,803.51266661292,25.23333333,292,143.3,"10","E",57.2486308074093,0,0,4.97814180933994,2.48907090466997,8.71174816634489,0,4.97814180933994,9.95628361867988,1.24453545233498,33.6024572130446,0,3.73360635700495,11.2008190710149,2.48907090466997,0,0,0,0,16.1789608803548,0,0,0,0,0,1.24453545233498,0,0,2.48907090466997,22.4016381420297,1.24453545233498,0,0,1.24453545233498,0,12.4453545233498,57.2486308074093,3.73360635700495,13.6898899756848
2020-07-01,"Wet","W","1S","Soil",1248.5,46.73333333,665.03433337495,30.03333333,200,303.3,"1","A",52.6288617647456,0,3.00736352941404,0,0,6.01472705882807,0,3.00736352941404,1.50368176470702,0,27.0662717647263,0,19.5478629411912,27.0662717647263,0,0,0,0,0,93.2282694118351,0,0,0,1.50368176470702,0,0,0,0,19.5478629411912,4.51104529412105,1.50368176470702,0,0,0,0,3.00736352941404,34.5846805882614,19.5478629411912,4.51104529412105
2020-07-01,"Wet","C","2S","Soil",1540,49.16666667,782.833333282,25.9,200,303.3,"2","A",54.9286778830994,0,0,0,0,1.27741111356045,0,0,6.38705556780226,0,57.4835001102203,0,0,40.8771556339345,1.27741111356045,0,0,0,0,11.4967000220441,0,0,0,1.27741111356045,1.27741111356045,0,0,0,1.27741111356045,12.7741111356045,16.6063444762859,0,0,0,0,1.27741111356045,89.4187779492316,0,6.38705556780226
2020-07-01,"Wet","W","7S","Soil",1379.1,48.43333333,711.15590004597,28.3,200,303.3,"7","D",66.0895873843722,7.03080716855023,1.40616143371005,2.81232286742009,0,8.43696860226028,0,2.81232286742009,9.84313003597033,1.40616143371005,61.8711030832421,0,28.1232286742009,67.4957488180823,0,0,0,0,0,161.708564876655,0,0,0,0,0,0,0,0,9.84313003597033,22.4985829393608,0,0,0,1.40616143371005,0,12.6554529033904,84.3696860226028,28.1232286742009,11.2492914696804
2020-07-01,"Wet","C","8S","Soil",1587,51.5,769.695,25.43333333,200,303.3,"8","D",9.09451146233248,1.29921592319035,3.89764776957106,19.4882388478553,0,16.8898070014746,0,0,0,0,23.3858866174264,0,2.59843184638071,5.19686369276142,0,0,0,0,1.29921592319035,10.3937273855228,0,0,0,7.79529553914213,0,0,0,1.29921592319035,1.29921592319035,25.9843184638071,1.29921592319035,0,0,0,0,20.7874547710457,58.464716543566,2.59843184638071,6.49607961595177
2020-07-01,"Wet","W","9S","Soil",1139.1,52.93333333,536.13640003797,29.9,200,303.3,"9","E",54.0907127327042,14.9215759262632,1.8651969907829,0,0,31.7083488433093,0,0,0,0,85.7990615760135,0,0,3.73039398156581,1.8651969907829,0,0,0,0,145.485365281066,0,0,0,0,0,0,0,0,18.651969907829,3.73039398156581,1.8651969907829,0,0,0,0,16.7867729170461,91.3946525483622,0,1.8651969907829
2020-07-01,"Wet","C","10S","Soil",1475.2,50.46666667,730.71573328416,25.56666667,200,303.3,"10","E",110.850220284638,0,0,0,0,10.9481699046556,0,0,15.0537336189015,0,87.5853592372449,0,2.7370424761639,17.7907760950654,0,0,0,0,0,4.10556371424586,0,0,0,5.47408495232781,0,0,0,0,5.47408495232781,12.3166911427376,4.10556371424586,0,0,0,0,0,109.481699046556,2.7370424761639,15.0537336189015
